timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1563911115673179334,,26,,1563911115,516150265,'',2,"""/sensors/float_switch""","""Starting float switch driver on pins 14, 15, at 20 hz""","""/home/foster/git/rocket-os/src/hardware/src/float_switch_driver.cpp""","""main""",15,[/rosout]
1563911115674222340,,27,,1563911115,483212170,'',2,"""/sensors/combustion_thermocouple""","""Starting thermocouple driver on pins 34, 35, at 20 hz""","""/home/foster/git/rocket-os/src/hardware/src/thermocouple_driver.cpp""","""main""",15,[/rosout]
1563911115874316120,,28,,1563911115,522631126,'',2,"""/sensors/imu""","""Starting imu driver on pins 88, 89, at 20 hz""","""/home/foster/git/rocket-os/src/hardware/src/imu_driver.cpp""","""main""",16,[/rosout]
1563911115874697533,,29,,1563911115,517659844,'',2,"""/hardware/valve_motor""","""Starting motor driver on pins 45, 46""","""/home/foster/git/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",33,[/rosout]
1563911115875154500,,30,,1563911115,533927945,'',2,"""/hardware/solenoid""","""Starting solenoid driver on pins 31, 32""","""/home/foster/git/rocket-os/src/hardware/src/solenoid_driver.cpp""","""main""",26,[/rosout]
1563911115875177606,,31,,1563911115,527663054,'',2,"""/hardware/pump_motor""","""Starting motor driver on pins 78, 79""","""/home/foster/git/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",33,[/rosout]
1563911116437645196,,32,,1563911116,437228381,'',2,"""/logging/rosbag_record""","""Subscribing to /transmission/incoming""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116445532898,,33,,1563911116,445258288,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/float_switch/state""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116451726855,,34,,1563911116,451440252,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/imu/acceleration""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116456706113,,35,,1563911116,456429082,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/tank_transducer/pressure""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116461238869,,36,,1563911116,460969164,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/tank_thermocouple/temperature""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116466203100,,37,,1563911116,465944685,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/imu/orientation""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911116471546883,,38,,1563911116,471279797,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/combustion_thermocouple/temperature""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1563911117952199227,,39,,1563911117,951708078,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911125952192325,,40,,1563911125,951684951,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911129952110462,,41,,1563911129,951672077,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911146951999628,,42,,1563911146,951576948,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911152451955098,,43,,1563911152,451554059,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911174951905604,,44,,1563911174,951462030,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911189451993802,,45,,1563911189,451524019,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911197452008697,,46,,1563911197,451606035,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911213451867421,,47,,1563911213,451503992,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911224451942310,,48,,1563911224,451543092,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911247451672533,,49,,1563911247,451387882,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911262952108048,,50,,1563911262,951618909,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911284951851583,,51,,1563911284,951507091,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
1563911286451917957,,52,,1563911286,451469898,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",10,"[/rosout, /transmission/incoming]"
