timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1587853197678712307,,3,,1587853195,996248006,'',1,"""/top/exec""","""[/top/exec/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853198582409807,,4,,1587853197,942251920,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853199279543640,,5,,1587853199,177125930,'',1,"""/top/tcp_server""","""[/top/tcp_server/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853200042618390,,6,,1587853196,809122085,'',1,"""/top/watchdog""","""[/top/watchdog/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853200661768515,,7,,1587853200,636734008,'',1,"""/top/watchdog""","""... service URL is rosrpc://192.168.1.34:45029""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587853200788310599,,8,,1587853200,768328905,'',1,"""/top/watchdog""","""[/top/watchdog/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853201036257724,,9,,1587853200,995281934,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.34:44639""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587853201146841932,,10,,1587853201,105072021,'',1,"""/top/exec""","""[/top/exec/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853201622801432,,11,,1587853200,121807098,'',1,"""/hardware/injection_valve""","""[/hardware/injection_valve/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853201753935015,,12,,1587853201,725383996,'',1,"""/top/readiness_admin""","""... service URL is rosrpc://192.168.1.34:33767""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587853201880907349,,13,,1587853201,816689968,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853202626503557,,14,,1587853202,600629091,'',1,"""/top/tcp_server""","""... service URL is rosrpc://192.168.1.34:45111""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587853202759950807,,15,,1587853202,726577043,'',1,"""/top/tcp_server""","""[/top/tcp_server/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853203102779432,,16,,1587853201,426064014,'',1,"""/hardware/abort_valve""","""[/hardware/abort_valve/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853205909216308,,17,,1587853203,392887115,'',1,"""/hardware/linear_actuator""","""[/hardware/linear_actuator/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853205964280724,,18,,1587853205,952641963,'',2,"""/top/tcp_server""","""Attempting to start server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",198,[/rosout]
1587853206098710433,,19,,1587853206,44739961,'',2,"""/top/tcp_server""","""Started server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",212,[/rosout]
1587853207552782475,,20,,1587853207,457723725,'',2,"""/logging/rosbag_record""","""Subscribing to /uptime""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587853208794895766,,21,,1587853208,272784948,'',1,"""/hardware/scheduler""","""[/hardware/scheduler/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587853208945895100,,22,,1587853208,931173086,'',2,"""/hardware/injection_valve""","""Starting DC motor driver on pins P9_18, P9_17""","""motor_driver.py""","""<module>""",44,[/rosout]
