timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1613697717867942182,,1,,1613697717,866233110,'',"""celsius""",0.822417616844,272.005279541
1613697718867744515,,2,,1613697718,866122007,'',"""celsius""",0.820219755173,270.900665283
1613697719867657015,,3,,1613697719,864752054,'',"""celsius""",0.814065933228,267.806121826
1613697720872007807,,4,,1613697720,866106033,'',"""celsius""",0.818901121616,270.237731934
1613697721871945641,,5,,1613697721,865600109,'',"""celsius""",0.816263735294,268.911590576
1613697722867612641,,6,,1613697722,866012096,'',"""celsius""",0.816263735294,268.911590576
1613697723868022016,,7,,1613697723,866044044,'',"""celsius""",0.814945042133,268.248352051
1613697724871671766,,8,,1613697724,865216016,'',"""celsius""",0.811428546906,266.479156494
1613697725882941933,,9,,1613697725,878034114,'',"""celsius""",0.789011001587,255.182907104
1613697726867693891,,10,,1613697726,865634918,'',"""celsius""",0.811868131161,266.7003479
1613697727872376350,,11,,1613697727,865928888,'',"""celsius""",0.810989022255,266.257965088
1613697728872380308,,12,,1613697728,865673065,'',"""celsius""",0.809670329094,265.594299316
1613697729866686975,,13,,1613697729,864936113,'',"""celsius""",0.804395616055,262.938537598
1613697730868143600,,14,,1613697730,865025043,'',"""celsius""",0.801758229733,261.610015869
1613697731877353642,,15,,1613697731,866503953,'',"""celsius""",0.810549438,266.036743164
1613697732867574059,,16,,1613697732,865662097,'',"""celsius""",0.80483520031,263.159912109
1613697733871427350,,17,,1613697733,865386009,'',"""celsius""",0.795604407787,258.508483887
1613697734871995017,,18,,1613697734,867316961,'',"""celsius""",0.811868131161,266.7003479
1613697735878592892,,19,,1613697735,868055105,'',"""celsius""",0.814065933228,267.806121826
1613697736869587476,,20,,1613697736,865164041,'',"""celsius""",0.793406605721,257.400268555
1613697737872036184,,21,,1613697737,866316080,'',"""celsius""",0.799120903015,260.281066895
1613697738872860268,,22,,1613697738,866605043,'',"""celsius""",0.806153833866,263.823974609
1613697739872521601,,23,,1613697739,865650892,'',"""celsius""",0.793406605721,257.400268555
1613697740870529351,,24,,1613697740,865619897,'',"""celsius""",0.792527496815,256.956878662
1613697741878650435,,25,,1613697741,868458986,'',"""celsius""",0.812307715416,266.921539307
1613697742871794601,,26,,1613697742,869458913,'',"""celsius""",0.812747240067,267.142700195
1613697743869087060,,27,,1613697743,866406917,'',"""celsius""",0.792527496815,256.956878662
1613697744868805685,,28,,1613697744,865494966,'',"""celsius""",0.789450526237,255.404693604
1613697745867679810,,29,,1613697745,865458011,'',"""celsius""",0.789011001587,255.182907104
1613697746867215852,,30,,1613697746,865025997,'',"""celsius""",0.787692308426,254.517486572
1613697747872160977,,31,,1613697747,864763975,'',"""celsius""",0.785494506359,253.408203125
1613697748874325811,,32,,1613697748,871177911,'',"""celsius""",0.814505517483,268.02722168
1613697749887122977,,33,,1613697749,877074956,'',"""celsius""",0.791648387909,256.513458252
1613697750870351477,,34,,1613697750,866184949,'',"""celsius""",0.787692308426,254.517486572
1613697751871825519,,35,,1613697751,865657091,'',"""celsius""",0.782857179642,252.076705933
1613697752867763019,,36,,1613697752,864701986,'',"""celsius""",0.778021991253,249.634567261
1613697753868803644,,37,,1613697753,865434885,'',"""celsius""",0.778901100159,250.078689575
1613697754870151520,,38,,1613697754,866467952,'',"""celsius""",0.781978011131,251.632781982
1613697755873657936,,39,,1613697755,865084886,'',"""celsius""",0.774065971375,247.635437012
1613697756867184020,,40,,1613697756,864963054,'',"""celsius""",0.774505496025,247.85760498
1613697757877015728,,41,,1613697757,866216897,'',"""celsius""",0.773186802864,247.191070557
1613697758871037020,,42,,1613697758,865694999,'',"""celsius""",0.772307693958,246.746658325
1613697759881481145,,43,,1613697759,865624904,'',"""celsius""",0.774505496025,247.85760498
1613697760871284395,,44,,1613697760,865475893,'',"""celsius""",0.776703298092,248.968292236
1613697761882054229,,45,,1613697761,868949890,'',"""celsius""",0.782417595387,251.854751587
1613697762870361396,,46,,1613697762,865655899,'',"""celsius""",0.778461575508,249.856628418
1613697763870373479,,47,,1613697763,867660999,'',"""celsius""",0.771868109703,246.524429321
1613697764874522479,,48,,1613697764,867119073,'',"""celsius""",0.774065971375,247.635437012
1613697765877118354,,49,,1613697765,867223024,'',"""celsius""",0.774505496025,247.85760498
1613697766874071438,,50,,1613697766,865673065,'',"""celsius""",0.788571417332,254.961120605
1613697767871343688,,51,,1613697767,865659952,'',"""celsius""",0.792527496815,256.956878662
1613697768876991355,,52,,1613697768,865643024,'',"""celsius""",0.796923100948,259.173309326
1613697769867931646,,53,,1613697769,864876985,'',"""celsius""",0.800439596176,260.945587158
1613697770870322896,,54,,1613697770,865473985,'',"""celsius""",0.799560427666,260.502593994
1613697771869268313,,55,,1613697771,865489959,'',"""celsius""",0.800000011921,260.724090576
1613697772878594272,,56,,1613697772,866157054,'',"""celsius""",0.799120903015,260.281066895
1613697773874601480,,57,,1613697773,865660905,'',"""celsius""",0.800000011921,260.724090576
1613697774876419230,,58,,1613697774,871578931,'',"""celsius""",0.777582406998,249.412490845
1613697775871003564,,59,,1613697775,865621089,'',"""celsius""",0.801318705082,261.388549805
1613697776870564439,,60,,1613697776,865695953,'',"""celsius""",0.801758229733,261.610015869
1613697777868328564,,61,,1613697777,865636110,'',"""celsius""",0.803516507149,262.495727539
1613697778884595689,,62,,1613697778,875125885,'',"""celsius""",0.791208803654,256.291717529
1613697779871958856,,63,,1613697779,865642070,'',"""celsius""",0.80483520031,263.159912109
1613697780869508523,,64,,1613697780,865120887,'',"""celsius""",0.807912111282,264.709228516
1613697781868722731,,65,,1613697781,865675926,'',"""celsius""",0.80483520031,263.159912109
1613697782867669398,,66,,1613697782,865302085,'',"""celsius""",0.807472527027,264.487945557
1613697783873331648,,67,,1613697783,865672111,'',"""celsius""",0.806153833866,263.823974609
1613697784871651773,,68,,1613697784,865612030,'',"""celsius""",0.806593418121,264.045318604
1613697785877110357,,69,,1613697785,865554094,'',"""celsius""",0.807912111282,264.709228516
1613697786873408732,,70,,1613697786,871246099,'',"""celsius""",0.779340684414,250.300735474
1613697787868685940,,71,,1613697787,865701913,'',"""celsius""",0.809230804443,265.373046875
1613697788870178607,,72,,1613697788,866910934,'',"""celsius""",0.80483520031,263.159912109
1613697789878964815,,73,,1613697789,870464086,'',"""celsius""",0.804395616055,262.938537598
1613697790871671149,,74,,1613697790,866831064,'',"""celsius""",0.805714309216,263.602630615
1613697791877150857,,75,,1613697791,865681886,'',"""celsius""",0.809670329094,265.594299316
1613697792867339441,,76,,1613697792,865603923,'',"""celsius""",0.812747240067,267.142700195
1613697793880362858,,77,,1613697793,866122961,'',"""celsius""",0.811868131161,266.7003479
1613697794882467233,,78,,1613697794,871076107,'',"""celsius""",0.785054922104,253.186325073
1613697795869977691,,79,,1613697795,865684986,'',"""celsius""",0.814065933228,267.806121826
1613697796870703108,,80,,1613697796,865447044,'',"""celsius""",0.815824151039,268.69052124
1613697797873310066,,81,,1613697797,866082906,'',"""celsius""",0.814505517483,268.02722168
1613697798878325775,,82,,1613697798,865674972,'',"""celsius""",0.815824151039,268.69052124
1613697799867577942,,83,,1613697799,865663051,'',"""celsius""",0.815384626389,268.469421387
1613697800867715025,,84,,1613697800,865698099,'',"""celsius""",0.815824151039,268.69052124
1613697801867620359,,85,,1613697801,865312099,'',"""celsius""",0.814945042133,268.248352051
1613697802873205275,,86,,1613697802,865679979,'',"""celsius""",0.814065933228,267.806121826
1613697803866756025,,87,,1613697803,864809989,'',"""celsius""",0.809230804443,265.373046875
1613697804867208901,,88,,1613697804,865278005,'',"""celsius""",0.809670329094,265.594299316
1613697805867107192,,89,,1613697805,865123033,'',"""celsius""",0.807472527027,264.487945557
1613697806871209234,,90,,1613697806,866791963,'',"""celsius""",0.815384626389,268.469421387
1613697807876493109,,91,,1613697807,870146036,'',"""celsius""",0.808791220188,265.151794434
1613697808873048193,,92,,1613697808,864958047,'',"""celsius""",0.79868131876,260.059539795
1613697809876547943,,93,,1613697809,865139961,'',"""celsius""",0.798241734505,259.837982178
1613697810882924485,,94,,1613697810,876044988,'',"""celsius""",0.779780209064,250.522766113
1613697811880017651,,95,,1613697811,870191097,'',"""celsius""",0.809230804443,265.373046875
1613697812872098860,,96,,1613697812,868659973,'',"""celsius""",0.814945042133,268.248352051
1613697813866599777,,97,,1613697813,864619970,'',"""celsius""",0.793846130371,257.621917725
1613697814866951027,,98,,1613697814,865170001,'',"""celsius""",0.793406605721,257.400268555
1613697815880679819,,99,,1613697815,867084026,'',"""celsius""",0.795604407787,258.508483887
1613697816867763319,,100,,1613697816,865609884,'',"""celsius""",0.795604407787,258.508483887
