timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1613697658802404175,,1,,1613697658,32469716,'',2,"""/logging/rosbag_record""","""Subscribing to /rosout""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1613697658814173383,,2,,1613697658,382749050,'',2,"""/logging/rosbag_record""","""Subscribing to /rosout_agg""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1613697698147791138,,1,,1613697697,958951950,'',1,"""/top/exec""","""init_node, name[/top/exec], pid[3473]""","""client.py""","""init_node""",340,[/rosout]
1613697698295200805,,2,,1613697698,267121076,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.34:37579""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697698486777513,,3,,1613697698,443837881,'',1,"""/top/exec""","""[/top/exec/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697698534909180,,2,,1613697698,154925107,'',1,"""/top/tcp_server""","""[/top/tcp_server/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697699217258138,,3,,1613697699,167114973,'',1,"""/top/tcp_server""","""... service URL is rosrpc://192.168.1.34:42937""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697699359751846,,4,,1613697699,294621944,'',1,"""/top/tcp_server""","""[/top/tcp_server/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697699528817138,,5,,1613697699,505188941,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.34:37579""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697699695123013,,6,,1613697699,673047065,'',1,"""/top/exec""","""[/top/exec/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697699992057305,,2,,1613697699,644337892,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697700680416305,,5,,1613697700,647380113,'',2,"""/top/tcp_server""","""Attempting to start server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",216,[/rosout]
1613697700799273638,,6,,1613697700,773924112,'',2,"""/top/tcp_server""","""Started server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",230,[/rosout]
1613697700845247930,,1,,1613697700,811343908,'',1,"""/top/watchdog""","""init_node, name[/top/watchdog], pid[3457]""","""client.py""","""init_node""",340,[/rosout]
1613697700979002180,,2,,1613697700,947237968,'',1,"""/top/watchdog""","""... service URL is rosrpc://192.168.1.34:36205""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697701060462888,,3,,1613697701,42872905,'',1,"""/top/watchdog""","""[/top/watchdog/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
