timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1564026593137400200,,1,,1564026593,98667900,'',2,"""/logging/rosbag_record""","""Recording to /home/rocketry/rocket-os/src/launch/logs/LOG_2019-07-25-03-49-53_0.bag.""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""Recorder",396,[/rosout]
1564026593137703400,,2,,1564026593,113377600,'',2,"""/logging/rosbag_record""","""Subscribing to /rosout_agg""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026594138416500,,3,,1564026594,138127500,'',2,"""/logging/rosbag_record""","""Subscribing to /transmission/incoming""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026594481804300,,0,,1564026594,231129800,'',2,"""/sensors/combustion_thermocouple""","""Starting thermocouple driver on pins 34, 35, at 20 hz""","""/home/rocketry/rocket-os/src/hardware/src/thermocouple_driver.cpp""","""main""",17,[/rosout]
1564026595083376200,,0,,1564026594,949733900,'',2,"""/sensors/tank_thermocouple""","""Starting thermocouple driver on pins 34, 35, at 20 hz""","""/home/rocketry/rocket-os/src/hardware/src/thermocouple_driver.cpp""","""main""",17,[/rosout]
1564026595147856000,,4,,1564026595,146166200,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/tank_thermocouple/temperature""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026595163773300,,5,,1564026595,159343900,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/combustion_thermocouple/temperature""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026595710446200,,0,,1564026595,539952500,'',2,"""/sensors/tank_transducer""","""Starting pressure transducer driver on pins 90, 91, at 20 hz""","""/home/rocketry/rocket-os/src/hardware/src/pressure_transducer_driver.cpp""","""main""",15,[/rosout]
1564026596146974000,,6,,1564026596,145495400,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/tank_transducer/pressure""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026596420272800,,0,,1564026596,159638200,'',2,"""/sensors/float_switch""","""Starting float switch driver on pins 14, 15, at 20 hz""","""/home/rocketry/rocket-os/src/hardware/src/float_switch_driver.cpp""","""main""",17,[/rosout]
1564026596923433500,,0,,1564026596,679227100,'',2,"""/sensors/imu""","""Starting imu driver on pins 88, 89, at 20 hz""","""/home/rocketry/rocket-os/src/hardware/src/imu_driver.cpp""","""main""",16,[/rosout]
1564026597137909000,,7,,1564026597,137701400,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/float_switch/state""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026597145883900,,8,,1564026597,145663400,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/imu/acceleration""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026597171044700,,9,,1564026597,170603000,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/imu/orientation""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026597533050500,,0,,1564026597,317292000,'',2,"""/hardware/valve_motor""","""Starting motor driver on pins 45, 46""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",35,[/rosout]
1564026598154776000,,0,,1564026597,914621500,'',2,"""/hardware/pump_motor""","""Starting motor driver on pins 78, 79""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",35,[/rosout]
1564026598784256200,,0,,1564026598,483427400,'',2,"""/hardware/solenoid""","""Starting solenoid driver on pins 31, 32""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""main""",28,[/rosout]
1564026599722356900,,2,,1564026599,708278894,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/sensors/imu/acceleration, /rosout, /transmission/incoming, /sensors/float_switch/state]"
1564026599771668600,,3,,1564026599,767858028,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/sensors/imu/acceleration, /sensors/tank_transducer/pressure, /sensors/float_switch/state,"
1564026599882863700,,4,,1564026599,881351947,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/transmission/incoming, /sensors/float_switch/state, /sensors/imu/acceleration, /sensors/tank_transducer/pressure,"
1564026599923741800,,5,,1564026599,921601057,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/sensors/imu/orientation, /transmission/incoming, /sensors/float_switch/state, /sensors/imu/acceleration,"
1564026599969945300,,7,,1564026599,967959880,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/transmission/incoming, /sensors/float_switch/state, /sensors/imu/acceleration, /sensors/tank_transducer/pressure,"
1564026600880756600,,8,,1564026600,860541105,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/transmission/incoming, /sensors/float_switch/state, /sensors/imu/acceleration, /sensors/tank_transducer/pressure,"
1564026601160120000,,10,,1564026601,159335500,'',2,"""/logging/rosbag_record""","""Subscribing to /transmission/outgoing""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026601876767200,,9,,1564026601,864161968,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/transmission/incoming, /transmission/outgoing, /sensors/float_switch/state, /sensors/imu/acceleration,"
1564026601916198900,,10,,1564026601,914452075,'',2,"""/webserver/webserver""","""Subscribing","""webserver.py""","""<module>""",110,"[/hardware/valve_motor/command, /transmission/incoming, /transmission/outgoing, /sensors/float_switch/state,"
1564026602141566200,,11,,1564026602,140434600,'',2,"""/logging/rosbag_record""","""Subscribing to /hardware/valve_motor/command""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026602175795200,,12,,1564026602,174587200,'',2,"""/logging/rosbag_record""","""Subscribing to /hardware/solenoid/command""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564026602826984300,,1,,1564026602,825348800,'',2,"""/hardware/valve_motor""","""Turning the motor counterclockwise""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",21,[/rosout]
1564026602827007600,,1,,1564026602,826029400,'',2,"""/hardware/solenoid""","""Opening the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",16,[/rosout]
1564026603829170800,,2,,1564026603,826466800,'',2,"""/hardware/valve_motor""","""Turning the motor counterclockwise""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",21,[/rosout]
1564026603829696000,,2,,1564026603,829001100,'',2,"""/hardware/solenoid""","""Closing the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",12,[/rosout]
1564026604243239400,,1,,1564026604,222291946,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",12,"[/rosout, /transmission/incoming, /transmission/outgoing]"
1564026604719923200,,0,,1564026604,718156400,'',2,"""/transmission/radio_driver""","""Sending packet...""","""/home/rocketry/rocket-os/src/transmission/src/radio_driver.cpp""","""send_packet""",12,"[/rosout, /transmission/incoming]"
1564026604827834800,,3,,1564026604,824690200,'',2,"""/hardware/valve_motor""","""Stopping the motor""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",13,[/rosout]
1564026604828273200,,3,,1564026604,826432300,'',2,"""/hardware/solenoid""","""Opening the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",16,[/rosout]
1564026605865669100,,4,,1564026605,856771900,'',2,"""/hardware/solenoid""","""Opening the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",16,[/rosout]
1564026605866145700,,4,,1564026605,849698900,'',2,"""/hardware/valve_motor""","""Turning the motor clockwise""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",17,[/rosout]
1564026606827165800,,5,,1564026606,824328800,'',2,"""/hardware/valve_motor""","""Turning the motor counterclockwise""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",21,[/rosout]
1564026606827208900,,5,,1564026606,826069000,'',2,"""/hardware/solenoid""","""Closing the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",12,[/rosout]
1564026607827616400,,6,,1564026607,825690800,'',2,"""/hardware/valve_motor""","""Stopping the motor""","""/home/rocketry/rocket-os/src/hardware/src/motor_driver.cpp""","""recieve_motor_command""",13,[/rosout]
1564026607827637300,,6,,1564026607,824946400,'',2,"""/hardware/solenoid""","""Closing the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",12,[/rosout]
1564026608223619000,,2,,1564026608,219283103,'',2,"""/extra/interested""","""Got a message where id % 28 == 0","""interested.py""","""recieve_packet""",12,"[/rosout, /transmission/incoming, /transmission/outgoing]"
1564026608719842400,,1,,1564026608,718464700,'',2,"""/transmission/radio_driver""","""Sending packet...""","""/home/rocketry/rocket-os/src/transmission/src/radio_driver.cpp""","""send_packet""",12,"[/rosout, /transmission/incoming]"
1564026608834287300,,7,,1564026608,827955500,'',2,"""/hardware/solenoid""","""Opening the solenoid!""","""/home/rocketry/rocket-os/src/hardware/src/solenoid_driver.cpp""","""recieve_solenoid_command""",16,[/rosout]
