timestamp,x,y,z,w
1564453432001623599,-0.387274667545,0.566563242793,-0.55692094877,-0.714111910374
1564453432062140343,-0.34070744678,0.607042117342,-0.380796019076,-0.640651266191
1564453432122827287,-0.29330626097,0.645989810096,-0.189558550858,-0.560818365122
1564453432136740638,-0.245163130323,0.683330375374,0.00926807675182,-0.475368278957
1564453432208796142,-0.196388162135,0.718977384933,0.207804579765,-0.385133209597
1564453432253419760,-0.147169432346,0.752795926351,0.397882610772,-0.291140282799
1564453432323023386,-0.0975223588529,0.784769748411,0.572300655673,-0.194122021224
1564453432377851788,-0.0477088901591,0.814736807944,0.72367329627,-0.0953176704206
1564453432426529162,0.00226650568087,0.842694962066,0.846346416889,0.00452680089912
1564453432509129226,0.0522705232788,0.868563727636,0.935332383425,0.104391969942
1564453432509341841,0.102306444579,0.892333211582,0.987094032812,0.203531334421
1564453432568562649,0.151715896686,0.913703751711,0.999260987121,0.299912487063
1564453432620754640,0.20091284877,0.932867270782,0.971720754641,0.393625981013
1564453432674124573,0.249639079148,0.949710450053,0.905409184827,0.483463811159
1564453432712776862,0.297713128747,0.964170587744,0.8030450296,0.568421779572
1564453432762859624,0.34505412667,0.97622423992,0.668647035941,0.647718642265
1564453432795217392,0.391613394293,0.985852674437,0.507284903826,0.720665392408
1564453432832432211,0.437040926231,0.992988556456,0.326263530594,0.786179409546
1564453432884426337,0.481515746229,0.99766090669,0.131655014025,0.844032764279
1564453432932389329,0.524649558195,0.99982905947,-0.0675894648643,0.893284106419
1564453432995228750,0.566595069095,0.999501558956,-0.264708083712,0.933742006988
1564453433032372739,0.607010286901,0.996680764742,-0.450744900888,0.964771697575
1564453433084337741,0.646021294833,0.991357536242,-0.619315271993,0.986239896299
1564453433132450809,0.683339427046,0.983568062234,-0.762866241023,0.997812898073
1564453433183016673,0.71898434467,0.973312789723,-0.876135355996,0.999426252806
1564453433245284622,0.752786980703,0.960642040604,-0.954378439337,0.991066207771
1564453433302762225,0.784788514694,0.945535400553,-0.994705262313,0.972768342773
1564453433353049561,0.814792515899,0.928078435786,-0.995288045663,0.944758457996
1564453433405378337,0.842714472611,0.908334542085,-0.956261897645,0.907372030007
1564453433456765409,0.868573061718,0.886291238428,-0.879068644307,0.860865983075
1564453433502805247,0.892264864734,0.862026105561,-0.766784886479,0.805741183332
1564453433551464830,0.913696388015,0.83564238028,-0.62412424853,0.742652606323
1564453433595740548,0.932871049592,0.807137374916,-0.456407237666,0.672065192201
1564453433632571427,0.949744935309,0.776548906258,-0.270087713656,0.59459328614
1564453433682635732,0.964183489277,0.744137309121,-0.0737082855365,0.511481588447
1564453433732830322,0.976238708242,0.709807350111,0.125960659192,0.423104689832
1564453433782498022,0.985845400365,0.67373104801,0.320456228546,0.33057392934
1564453433832405751,0.992987851849,0.635987488214,0.502118597154,0.234781925171
1564453433882441391,0.997655998531,0.596613099516,0.663957728682,0.136543534342
1564453433932293665,0.999829279808,0.55575422723,0.799291394198,0.0369554725476
1564453433982705578,0.999502394076,0.513488837913,0.90279002221,-0.0630475770692
1564453434032287281,0.99667756141,0.469968631741,0.970229065389,-0.162348487585
1564453434082472289,0.991359819357,0.425255425636,0.999006573863,-0.260065181989
1564453434132240358,0.98357357135,0.37953265017,0.987974180086,-0.355078965502
1564453434182316412,0.973325098723,0.332828400634,0.937579412621,-0.446613668623
1564453434232236224,0.960630581976,0.285243466027,0.849712390787,-0.533775783497
1564453434289920317,0.945554490949,0.237014585974,0.728112127053,-0.615477049271
1564453434332724899,0.928105334749,0.188159846491,0.577407345989,-0.691095306794
1564453434382526217,0.90834291815,0.138852211107,0.403743610588,-0.759781558959
1564453434433210991,0.886290686335,0.089152594324,0.213819516646,-0.820929604648
1564453434482714866,0.862043265166,0.039274890875,0.0155371641648,-0.873823858186
1564453434538687919,0.833242928489,-0.0150547988818,-0.200456308484,-0.921409209315
1564453434582508159,0.807118795032,-0.060709503546,-0.375177883005,-0.953025914257
1564453434632265187,0.776613495611,-0.11050397955,-0.551800571307,-0.978496271094
1564453434682466235,0.744129823385,-0.160079391504,-0.706604065486,-0.994208865564
1564453434732381672,0.70983170114,-0.209186654616,-0.833037962027,-0.999970125291
1564453434782327525,0.673748490213,-0.257788921217,-0.926324163349,-0.995748065607
1564453434832217338,0.635940570235,-0.305797729876,-0.982735451877,-0.981560416437
1564453434962293293,0.596633763803,-0.352932249604,-0.999907255563,-0.957615259748
1564453434975533594,0.555769290984,-0.39926457862,-0.977260316705,-0.92406504333
1564453435036565562,0.513460604754,-0.444655945609,-0.915532228839,-0.881218443262
1564453435037120035,0.469985888392,-0.488812536896,-0.817511254241,-0.82969257397
1564453435131995655,0.425286498613,-0.531799647529,-0.686811897597,-0.769822210783
1564453435132326555,0.379546105492,-0.573438404381,-0.52881396087,-0.702296915588
1564453435220113611,0.332807042106,-0.613688546322,-0.349553938789,-0.627676658306
1564453435274613487,0.285295109664,-0.65235559872,-0.156589202388,-0.546883117726
1564453435366443842,0.236996982427,-0.689449857599,0.0429143573791,-0.460496832142
1564453435381977445,0.188177642624,-0.724766941241,0.240417304945,-0.369637904183
1564453435382420381,0.138806641914,-0.758329287581,0.428648025945,-0.274934559781
1564453435551979375,0.0891734915932,-0.789939474525,0.599480288838,-0.177643506956
1564453435552176365,0.0392725085287,-0.819604160523,0.746568064076,-0.078490602279
1564453435552501849,-0.0107066465978,-0.847208719364,0.863841676407,0.0214044381872
1564453435619877460,-0.0607090275884,-0.872721404546,0.946755917992,0.121187000453
1564453435673433258,-0.110467013959,-0.896007753362,0.991818592832,0.219575352679
1564453435727640732,-0.160057975165,-0.917103155888,0.997393041949,0.315982558732
1564453435753875679,-0.209141657652,-0.93586279649,0.963231973693,0.409027036438
1564453435782403928,-0.257773947764,-0.952310344784,0.890617113685,0.498119709987
1564453435832332031,-0.305738255935,-0.966369412051,0.782528616443,0.58219051159
1564453435882581535,-0.353092636117,-0.978047874936,0.642736267169,0.660693355746
1564453435932381728,-0.399267638887,-0.987215281753,0.478282616906,0.732120080422
1564453435982569610,-0.444594655182,-0.993948214963,0.294263635824,0.796471460245
1564453436033792398,-0.488794649334,-0.998195385383,0.0985800836798,0.852844315019
1564453436102540983,-0.531777639204,-0.999949041036,-0.101049398623,0.900704447533
1564453436132623863,-0.573432935293,-0.999204245697,-0.29665459338,0.939570616416
1564453436182729082,-0.613697205462,-0.995958021779,-0.480627026186,0.969077028106
1564453436232620479,-0.652365717892,-0.99022880379,-0.645161731341,0.988860608193
1564453436292344012,-0.689455383805,-0.98201487301,-0.78418202965,0.998783490253
1564453436360327384,-0.724933817276,-0.971303648717,-0.89219392377,0.998696026501
1564453436406560046,-0.758313590111,-0.958264372853,-0.963909228159,0.988675080966
1564453436464008483,-0.78996315747,-0.942769523967,-0.997594768333,0.968740524723
1564453436512724647,-0.819671497284,-0.924892388452,-0.991434212126,0.93907364161
1564453436545155869,-0.847202006194,-0.904793222879,-0.945907610285,0.900191269007
1564453436591100836,-0.872707668956,-0.882367133843,-0.862547328059,0.85219073756
1564453436666054196,-0.896007753362,-0.857759141771,-0.744898756672,0.795727463353
1564453436699827310,-0.91714687133,-0.830902990645,-0.596970440393,0.731061532831
1564453436765919109,-0.935861704351,-0.802153573945,-0.426281194616,0.659540273578
1564453436817182646,-0.952303142375,-0.771307974065,-0.238071559409,0.581202525727
1564453436849135350,-0.96636757269,-0.738525705311,-0.0403185514919,0.497037165042
1564453436883488519,-0.978015967803,-0.703894206594,0.159056759637,0.407898332698
1564453436935632928,-0.987662711992,-0.665405812839,0.362590929641,0.309335241063
1564453436992780797,-0.993945228914,-0.62948707362,0.530868543361,0.21842929211
1564453437032288418,-0.998207562853,-0.589691422762,0.68927577875,0.119484631217
1564453437082422677,-0.999949550024,-0.548725237731,0.81910049715,0.0200937708702
1564453437132312990,-0.999204017453,-0.506302436059,0.916655780234,-0.0797118823497
1564453437182530162,-0.995953437729,-0.462489993737,0.977862230175,-0.179007107527
1564453437232237192,-0.990229734712,-0.417681608416,0.999937613394,-0.276159922522
1564453437282552317,-0.981979384427,-0.371535318012,0.982049827787,-0.371159010593
1564453437332256723,-0.971313117875,-0.3246951465,0.925045509043,-0.461959137245
1564453437382436063,-0.958218420678,-0.277032835343,0.83117443399,-0.548168040287
1564453437432222506,-0.942720144443,-0.228649729552,0.704103306346,-0.62894914938
1564453437482493508,-0.924875253973,-0.17972293706,0.549040700176,-0.703401415408
1564453437532245828,-0.904790481528,-0.130511474061,0.372717900819,-0.770618769859
1564453437582547329,-0.882370723917,-0.0807862727188,0.180894999186,-0.830404000434
1564453437633680913,-0.857758896652,-0.0308864684979,-0.0180347331915,-0.881862566331
1564453437682182629,-0.830879774383,0.0193143171751,-0.217122050868,-0.924686659783
1564453437732242683,-0.802155709399,0.0690509097555,-0.405957032811,-0.957955808732
1564453437784162979,-0.771247728087,0.118921737846,-0.579745744476,-0.981842199103
1564453437832244506,-0.738538725749,0.168297686563,-0.729788170981,-0.995861344442
1564453437882566839,-0.703889634133,0.217394314542,-0.851153935999,-0.99995884774
1564453437932111170,-0.667539498297,0.265867140968,-0.938415869695,-0.994066248317
1564453438001557053,-0.628966183723,0.314357635709,-0.988760227707,-0.977958999959
1564453438032137075,-0.589827549831,0.360829679282,-0.998875113353,-0.95260800811
