timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1564453424020788431,,3,,1564453424,18118314,'',2,"""/sensors/combustion_thermocouple""","""Starting thermocouple driver on pins 31, 32, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/thermocouple_driver.cpp""","""main""",17,[/rosout]
1564453425103964415,,4,,1564453425,100594457,'',2,"""/sensors/tank_thermocouple""","""Starting thermocouple driver on pins 34, 35, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/thermocouple_driver.cpp""","""main""",17,[/rosout]
1564453425374622021,,5,,1564453425,370781920,'',2,"""/logging/rosbag_record""","""Subscribing to /transmission/incoming""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1564453426158743804,,6,,1564453426,156131600,'',2,"""/sensors/tank_transducer""","""Starting pressure transducer driver on pins 90, 91, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/pressure_transducer_driver.cpp""","""main""",15,[/rosout]
1564453426441043706,,7,,1564453426,438727612,'',2,"""/hardware/valve_motor""","""Starting motor driver on pins 45, 46""","""/home/debian/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",35,[/rosout]
1564453426646823115,,8,,1564453426,644132082,'',2,"""/sensors/float_switch""","""Starting float switch driver on pins 14, 15, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/float_switch_driver.cpp""","""main""",17,[/rosout]
1564453426690353412,,9,,1564453426,687914241,'',2,"""/hardware/pump_motor""","""Starting motor driver on pins 78, 79""","""/home/debian/rocket-os/src/hardware/src/motor_driver.cpp""","""main""",35,[/rosout]
1564453426885904371,,10,,1564453426,883068220,'',2,"""/sensors/imu""","""Starting imu driver on pins 88, 89, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/imu_driver.cpp""","""main""",16,[/rosout]
1564453426921583224,,11,,1564453426,919130971,'',2,"""/hardware/solenoid""","""Starting solenoid driver on pins 31, 32""","""/home/debian/rocket-os/src/hardware/src/solenoid_driver.cpp""","""main""",28,[/rosout]
1564453427297180869,,12,,1564453427,294748114,'',2,"""/sensors/barometer""","""Starting barometer driver on pins 38, 39, at 20 hz""","""/home/debian/rocket-os/src/hardware/src/barometer_driver.cpp""","""main""",17,[/rosout]
1564453428120266170,,13,,1564453428,107965156,'',2,"""/logging/rosbag_record""","""Subscribing to /sensors/combustion_thermocouple/temperature""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
