timestamp,x,y,z,w
1563914317363731321,0.906422959873,0.845155512205,-0.677412098039,0.765694185829
1563914317413770699,0.926406284039,0.817374535627,-0.517707657728,0.697631384278
1563914317463758820,0.944066300767,0.787560903443,-0.337422281093,0.622622855334
1563914317513732170,0.959363396915,0.755786895268,-0.143735067637,0.541413816056
1563914317563794314,0.972270182618,0.722106407299,0.0557876808965,0.45475143436
1563914317613721126,0.982741430121,0.686636413861,0.252997562625,0.363584394871
1563914317663735533,0.990759790748,0.649436901334,0.440191116233,0.268750600874
1563914317713754285,0.99630135274,0.610609426798,0.609846294972,0.171220757906
1563914317763745374,0.999349965476,0.570286437416,0.755074808706,0.0720548279044
1563914317813729601,0.999902868315,0.528521822656,0.870271264784,-0.0278718179136
1563914317863750411,0.997956241858,0.485427002681,0.950791095893,-0.127539408764
1563914317913794769,0.993515315237,0.441124739881,0.993392915107,-0.225921671009
1563914317963676003,0.986592538528,0.395727779496,0.996393987013,-0.322028932422
1563914318013764017,0.977200342783,0.349322834902,0.959662585741,-0.414957008091
1563914318063732329,0.965369867872,0.302064124062,0.884693479772,-0.503700341538
1563914318113741445,0.951119890577,0.254027387696,0.774405700479,-0.587452880104
1563914318163746202,0.93450168645,0.205384495923,0.633317606469,-0.665287659942
1563914318213732483,0.915537931316,0.156200761382,0.466896914529,-0.736516333992
1563914318263745043,0.894294726003,0.10664915249,0.281940305272,-0.800354909482
1563914318313750100,0.87081110731,0.0568189361811,0.0856993549925,-0.856212400295
1563914318363748280,0.845147101086,0.00684001058016,-0.113985070221,-0.903518965114
1563914318413776394,0.817378793595,-0.0431405351987,-0.309064597832,-0.941784675681
1563914318463756899,0.787569571781,-0.0930106667785,-0.491816512377,-0.970641293248
1563914318513745197,0.755776122838,-0.14267317826,-0.655043665422,-0.989809763484
1563914318563807937,0.722109211166,-0.191954746741,-0.792079257936,-0.999080062328
1563914318613720498,0.686634853885,-0.240761312874,-0.897555823762,-0.998370483555
1563914318663757490,0.649449410751,-0.288959563401,-0.967247238816,-0.987688975749
1563914318713794921,0.610621699458,-0.336459662016,-0.998399587406,-0.967130165208
1563914318763762770,0.57029231284,-0.383089212901,-0.989743018705,-0.936924087361
1563914318813782412,0.528496522642,-0.428806888234,-0.941586774316,-0.897319304468
1563914318863747589,0.485430546224,-0.473398208697,-0.855968572174,-0.848799808785
1563914318913718011,0.441119176711,-0.516839193736,-0.736160986426,-0.79176409982
1563914318963769479,0.395717269584,-0.5589767643,-0.587037052871,-0.72683195497
1563914319013756441,0.349326632678,-0.599717182435,-0.414513831047,-0.654639179826
1563914319063771517,0.302050941707,-0.638968740797,-0.225417465607,-0.575885752991
1563914319113786257,0.254022083944,-0.676620863631,-0.027340635824,-0.491380346339
1563914319163763332,0.205368862397,-0.712573794966,0.171784199993,-0.401983140152
1563914319213760130,0.15620052589,-0.746746730884,0.364066037481,-0.308567349883
1563914319263761732,0.106654604841,-0.779045764735,0.541794376375,-0.21209298779
1563914319313735355,0.0568167938803,-0.809413585717,0.698008243898,-0.113450500235
1563914319363752563,0.00684167947117,-0.837754845541,0.82637239866,-0.0136835154818
1563914319413777923,-0.0431445845408,-0.8639986783,0.921774996711,0.0862078698386
1563914319463817382,-0.0930275211046,-0.888085180965,0.980433508423,0.18524775295
1563914319513727001,-0.142672470321,-0.909949063359,0.999998289636,0.282425391979
1563914319563766097,-0.191954278772,-0.929536219915,0.979703996991,0.376768902169
1563914319613764962,-0.240753907896,-0.946800087018,0.920368422445,0.467344415722
1563914319663746982,-0.288977823185,-0.961705806179,0.824294529195,0.553297228978
1563914319713755056,-0.336460335571,-0.974201588311,0.695394379146,0.633687438118
1563914319763697893,-0.38309097474,-0.984260662215,0.538815765243,0.70773040175
1563914319813743747,-0.428792672676,-0.991865078979,0.360652167098,0.774744807444
1563914319863761352,-0.473411439315,-0.996987827342,0.168148379634,0.834000546842
1563914319913794351,-0.51684368406,-0.99961814453,-0.0310438189404,0.88491864258
1563914319963757180,-0.558980125071,-0.999750043001,-0.228980762423,0.926991279327
1563914320013802476,-0.599718327147,-0.99738366511,-0.417783699722,0.959802483249
1563914320063782150,-0.638965989803,-0.992523689884,-0.589969876579,0.983029901124
1563914320113770867,-0.676612261383,-0.985183441753,-0.738617050281,0.99643261766
1563914320163795133,-0.712573293144,-0.975378977346,-0.857836993029,0.999879543275
1563914320213761988,-0.746745462289,-0.963139000169,-0.942832414528,0.993335694283
1563914320263751894,-0.779046063696,-0.94849466285,-0.99024157658,0.976871966121
1563914320313748205,-0.80941428576,-0.931472088937,-0.998186838194,0.950637863173
1563914320363770659,-0.837749637997,-0.912127002148,-0.966336278064,0.914914153402
1563914320413790113,-0.863993996612,-0.890500364182,-0.895960288889,0.87004583407
1563914320463771859,-0.888080029897,-0.866646418157,-0.789857994408,0.816481017193
1563914320513778476,-0.909948964482,-0.84062244801,-0.652242781546,0.754748828719
