timestamp,linear,x,y,z,angular,x,y,z
1563914317363697411,,0.906413594444,0.845166726705,-0.677473829976,,0.765720255035,-0.240803207889,0.451957738834
1563914317413742886,,0.926393536075,0.817393215413,-0.517817803082,,0.697675795261,-0.200160109448,0.437026311235
1563914317463714149,,0.944056865994,0.787577946129,-0.337526417395,,0.622663899394,-0.159172532219,0.421974754398
1563914317513708848,,0.959356736383,0.755802038774,-0.143825669104,,0.541451500471,-0.117919278248,0.406809839476
1563914317563775309,,0.97226287802,0.722127023689,0.0556696090563,,0.454802395209,-0.0764473909284,0.391526815179
1563914317613707453,,0.982736798919,0.686653920047,0.25290529664,,0.363627482176,-0.0348522971631,0.376138431482
1563914317663719464,,0.990755812956,0.649458475437,0.440090069092,,0.268802960018,0.00681115140295,0.360642806514
1563914317713740842,,0.996297930651,0.610639824964,0.609725358961,,0.171293575749,0.0484620601389,0.345047043529
1563914317763729482,,0.999349079876,0.57030602205,0.755012904033,,0.0721000096122,0.0900171976149,0.329360034971
1563914317813712957,,0.999903180422,0.52854024077,0.870228513894,,-0.027829872521,0.131422759428,0.313578974234
1563914317863733771,,0.997957963072,0.485449306024,0.950760065782,,-0.127492114312,0.172604906553,0.297708997022
1563914317913767568,,0.993518215448,0.441146992391,0.993381637335,,-0.225874755362,0.213485297151,0.281757228145
1563914317963676384,,0.986596118065,0.395747485441,0.996401265824,,-0.321989657217,0.253989558638,0.265729261716
1563914318013749706,,0.97720621443,0.349347632045,0.959692074717,,-0.414910586028,0.294063516441,0.249623286953
1563914318063714158,,0.965375963194,0.302085943004,0.884735710994,,-0.503662443554,0.333616534276,0.233452184702
1563914318113729481,,0.951128578408,0.254053214552,0.774472671273,,-0.587411203803,0.372604295017,0.21721060748
1563914318163728368,,0.93451008804,0.205406662773,0.633387717756,,-0.665254907257,0.410928007051,0.200915849314
1563914318213722817,,0.915550014239,0.156229491349,0.466998956214,,-0.736478595423,0.448551916378,0.184559506251
1563914318263729569,,0.894306141239,0.10667285834,0.28203180255,,-0.800328036286,0.485388847187,0.168155525775
1563914318313732146,,0.870824000199,0.0568444057379,0.0858010222856,,-0.856186779309,0.521386394407,0.151703488577
1563914318363723107,,0.845164432861,0.006871481093,-0.113860952241,,-0.903493215678,0.556481449261,0.135208012713
1563914318413752022,,0.817395000936,-0.0431143335563,-0.308963920941,,-0.941767680496,0.590606908731,0.118676867431
1563914318463730831,,0.787584998099,-0.0929866908604,-0.491732643418,,-0.970629937417,0.62370347309,0.102114419271
1563914318513725462,,0.755798291965,-0.142640613009,-0.654944939309,,-0.98980079876,0.655727029078,0.0855186255608
1563914318563788366,,0.722129332684,-0.191928072393,-0.792013471492,,-0.999077811603,0.686605552263,0.0689028747479
1563914318613703929,,0.686654960006,-0.24073539539,-0.89750914592,,-0.998373366599,0.716292342556,0.052267867871
1563914318663733663,,0.649466089701,-0.288939477518,-0.967225932635,,-0.987695389818,0.744734122737,0.0356193565953
1563914318713767853,,0.61064681075,-0.336431148041,-0.99839273055,,-0.967144956196,0.771889957489,0.0189569011081
1563914318763729161,,0.570309155562,-0.38307093374,-0.989754187454,,-0.936937420301,0.797698784015,0.00229364889006
1563914318813759870,,0.528531537736,-0.42877113375,-0.941640076628,,-0.897352555761,0.822133336308,-0.014377511279
1563914318863732211,,0.485449514465,-0.473379727656,-0.856011466856,,-0.848821237494,0.845129380086,-0.031036394342
1563914318913702348,,0.441146564461,-0.516813884369,-0.736241017444,,-0.791798759081,0.866663584829,-0.0476906487589
1563914318963749503,,0.395743763221,-0.558954424821,-0.587124291863,,-0.726867978868,0.886692281822,-0.0643306437883
1563914319013737353,,0.349350536199,-0.599697340568,-0.414604089012,,-0.654675225181,0.905181649492,-0.0809526514631
1563914319063755504,,0.302083442925,-0.638943981552,-0.225541967039,,-0.575936429625,0.922100847306,-0.0975533603865
1563914319113769185,,0.254054367533,-0.676596987777,-0.0274702868157,,-0.491434749547,0.937420702488,-0.114128331263
1563914319163745292,,0.205400829402,-0.712551379913,0.171659245435,,-0.402039026066,0.951110388543,-0.130668401403
1563914319213739401,,0.156232552731,-0.746726433036,0.363954118296,,-0.308622231182,0.963149794679,-0.147173005724
1563914319263727825,,0.106676888329,-0.779032161818,0.541721431117,,-0.212133528639,0.973516105029,-0.163634614006
1563914319313717622,,0.0568475001675,-0.809396224286,0.697924923376,,-0.113506403562,0.98219468132,-0.18005418294
1563914319363727695,,0.00687314998364,-0.837738181133,0.826304188911,,-0.0137421609376,0.989168259075,-0.196424257628
1563914319413744187,,-0.0431109987997,-0.863982232039,0.921725440862,,0.0861465866807,0.994423854927,-0.212737489484
1563914319463772143,,-0.0929940498113,-0.888070275443,0.980408344422,,0.185187305265,0.997953787542,-0.228993896957
1563914319513704771,,-0.142639905067,-0.90993601115,0.999998509604,,0.282368213381,0.999750997935,-0.245185008551
1563914319563738965,,-0.191928072393,-0.929526900916,0.97972406427,,0.376723406848,0.999812835362,-0.261307152873
1563914319613728780,,-0.240731230064,-0.946793027776,0.92040198335,,0.467307739602,0.998139533211,-0.277355634461
1563914319663727829,,-0.288947237988,-0.961697245296,0.824364174367,,0.553247578286,0.994732847946,-0.293331596219
1563914319713737739,,-0.336431148041,-0.974194862104,0.695479356117,,0.633643171952,0.989600125815,-0.309222823006
1563914319763686283,,-0.383074457445,-0.984257586284,0.538873608613,,0.707706819954,0.982749899083,-0.325027827107
1563914319813729710,,-0.428764025851,-0.991861193824,0.360764240537,,0.774708024138,0.974192746145,-0.34074491446
