timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1613697703723741847,,2,,1613697703,549809932,'',1,"""/top/tcp_server""","""init_node, name[/top/tcp_server], pid[4159]""","""client.py""","""init_node""",340,[/rosout]
1613697703739865180,,3,,1613697703,686578035,'',1,"""/top/exec""","""init_node, name[/top/exec], pid[4167]""","""client.py""","""init_node""",340,[/rosout]
1613697703881009555,,4,,1613697703,877912044,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.101:38267""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697703933500472,,5,,1613697703,894076108,'',1,"""/top/tcp_server""","""... service URL is rosrpc://192.168.1.101:46035""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697704041665930,,6,,1613697704,37966012,'',1,"""/top/exec""","""[/top/exec/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697704144266014,,7,,1613697704,104187011,'',1,"""/top/tcp_server""","""[/top/tcp_server/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697704649440889,,8,,1613697704,125874042,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697705458479889,,9,,1613697705,427442073,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.101:38267""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697705709207055,,10,,1613697705,612363100,'',1,"""/top/exec""","""[/top/exec/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697706249051347,,11,,1613697706,177795886,'',1,"""/top/tcp_server""","""... service URL is rosrpc://192.168.1.101:46035""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697706293890055,,12,,1613697706,270003080,'',1,"""/top/tcp_server""","""[/top/tcp_server/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697706479996055,,13,,1613697706,419318914,'',1,"""/top/readiness_admin""","""... service URL is rosrpc://192.168.1.101:37299""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697706585144972,,14,,1613697706,546991109,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697706772576764,,15,,1613697706,753199100,'',1,"""/top/watchdog""","""init_node, name[/top/watchdog], pid[4152]""","""client.py""","""init_node""",340,[/rosout]
1613697706936682389,,16,,1613697706,900053024,'',1,"""/top/watchdog""","""... service URL is rosrpc://192.168.1.101:38941""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697707145521806,,17,,1613697707,109258890,'',1,"""/top/watchdog""","""[/top/watchdog/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697708027545222,,18,,1613697707,789680004,'',1,"""/hardware/injection_valve""","""[/hardware/injection_valve/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697708093176681,,19,,1613697708,56339025,'',2,"""/top/tcp_server""","""Attempting to start server at 192.168.1.101:8001""","""tcp_server.py""","""<module>""",216,[/rosout]
1613697708186448639,,20,,1613697708,151704072,'',2,"""/top/tcp_server""","""Started server at 192.168.1.101:8001""","""tcp_server.py""","""<module>""",230,[/rosout]
1613697709293244722,,21,,1613697709,290040016,'',1,"""/top/watchdog""","""... service URL is rosrpc://192.168.1.101:38941""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697709378094306,,22,,1613697709,358649015,'',1,"""/top/watchdog""","""[/top/watchdog/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697709975358181,,23,,1613697709,932821989,'',1,"""/hardware/injection_valve""","""... service URL is rosrpc://192.168.1.101:37719""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697710095586306,,24,,1613697710,42253017,'',1,"""/hardware/injection_valve""","""[/hardware/injection_valve/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1613697710385911056,,25,,1613697710,354434967,'',1,"""/hardware/abort_valve""","""init_node, name[/hardware/abort_valve], pid[4218]""","""client.py""","""init_node""",340,[/rosout]
1613697710504325889,,26,,1613697710,482038021,'',1,"""/hardware/abort_valve""","""... service URL is rosrpc://192.168.1.101:34277""","""tcpros_service.py""","""__init__""",565,[/rosout]
1613697710591191639,,27,,1613697710,574604988,'',1,"""/hardware/abort_valve""","""[/hardware/abort_valve/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
